cartpole_v0,ppo,0.0251273174582473,1.0,1,7.475070238113403,1
cartpole_v0,ppo,0.034927785398878516,1.0,1,7.483065843582153,1


cartpole_v0,ppo,0.011242487760436116,1.0,2,7.497057914733887,1

cartpole_v0,ppo,0.0011063216488490521,1.0,2,7.497057914733887,1ccartpole_v0,ppo,0.003537195594913084,1.0,2,7.4980573654174805,1
cartpole_v0,ppo,0.01806813203375747,1.0,2,7.4980573654174805,1
cartpole_v0,ppo,-0.02638111475698206,1.0,2,7.499056577682495,1
cartpole_v0,ppo,-0.014027012871266856,1.0,3,7.510050535202026,1
cartpole_v0,ppo,-0.01487131467698058,1.0,3,7.510050535202026,1
cartpole_v0,ppo,0.029609338290537166,1.0,4,7.520064115524292,1

cartpole_v0,ppo,0.0038658179207082537,1.0,4,7.520064115524292,1
artpole_v0,ppo,-0.026698294563022806,1.0,4,7.520064115524292,1
cartpole_v0,ppo,0.011951705715277731,1.0,4,7.520064115524292,1

cartpole_v0,ppo,0.005557430500052446,1.0,4,7.521044015884399,1
cartpole_v0,ppo,0.0005535284161499686,1.0,5,7.530039548873901,1
artpole_v0,ppo,0.033951554031334444,1.0,5,7.531038999557495,1
cartpole_v0,ppo,-0.006947309808182871,1.0,6,8.125587463378906,1

cartpole_v0,ppo,0.020376245701342048,1.0,6,8.126587390899658,1

cartpole_v0,ppo,0.04841226314834744,1.0,6,8.126587390899658,1
cartpole_v0,ppo,0.02667908927716315,1.0,6,8.126587390899658,1
cartpole_v0,ppo,-0.005422038264862191,1.0,7,8.138580083847046,1
cartpole_v0,ppo,-0.00023602790278235845,1.0,7,8.138580083847046,1
cartpole_v0,ppo,-0.030697326054126332,1.0,8,8.150574445724487,1cartpole_v0,ppo,-0.05797413464538319,1.0,8,8.150574445724487,1

cartpole_v0,ppo,0.017934499393817818,1.0,8,8.150574445724487,1

cartpole_v0,ppo,-0.011660441932200524,1.0,8,8.150574445724487,1
cartpole_v0,ppo,0.04625430723845905,1.0,8,8.150574445724487,1
cartpole_v0,ppo,0.0715840736594084,1.0,9,8.160567998886108,1


cartpole_v0,ppo,-0.0784876672405706,1.0,9,8.160567998886108,1
cartpole_v0,ppo,-0.010204044881915886,1.0,9,8.160567998886108,1
cartpole_v0,ppo,-0.003602400996447478,1.0,9,8.160567998886108,1
cartpole_v0,ppo,0.04000876609403464,1.0,9,8.160567998886108,1

cartpole_v0,ppo,0.025724019481372276,1.0,9,8.160567998886108,1
cartpole_v0,ppo,-0.10456743286396883,1.0,9,8.161567211151123,1
cartpole_v0,ppo,-0.014872473338487395,1.0,10,8.170562982559204,1

cartpole_v0,ppo,0.04411035883102471,1.0,10,8.170562982559204,1

cartpole_v0,ppo,0.07307454597074742,1.0,10,8.171561241149902,1
cartpole_v0,ppo,-0.09124119031376823,1.0,10,8.171561241149902,1
cartpole_v0,ppo,0.0371884539884289,1.0,11,8.718874454498291,1
1
artpole_v0,ppo,0.05309640896628883,1.0,11,8.718874454498291,1
cartpole_v0,ppo,-0.09856488032948565,1.0,11,8.718874454498291,1
cartpole_v0,ppo,0.018762240100505794,1.0,12,8.731865882873535,1

cartpole_v0,ppo,-0.117348614413515,1.0,12,8.732865333557129,1
cartpole_v0,ppo,0.013857053273792557,1.0,13,8.7418794631958,1
artpole_v0,ppo,-0.14006295990018863,1.0,13,8.7418794631958,1
cartpole_v0,ppo,0.10011525449082012,1.0,13,8.743860960006714,1
cartpole_v0,ppo,0.042653213123614926,1.0,13,8.743860960006714,2
cartpole_v0,ppo,0.05691655953883269,1.0,14,8.752872943878174,2
cartpole_v0,ppo,0.031736304428760645,1.0,14,8.752872943878174,1
cartpole_v0,ppo,0.09641955436944924,1.0,14,8.752872943878174,1

cartpole_v0,ppo,-0.09373649739133473,1.0,14,8.753853559494019,1
cartpole_v0,ppo,-0.0065416642825527095,1.0,14,8.753853559494019,1
cartpole_v0,ppo,-0.12696992789200293,1.0,14,8.753853559494019,1
cartpole_v0,ppo,-0.15892027670869294,1.0,14,8.753853559494019,1
cartpole_v0,ppo,0.02638366252219329,1.0,15,8.764848709106445,1


cartpole_v0,ppo,0.06854265699935949,1.0,15,8.765846252441406,2

cartpole_v0,ppo,-0.12166056318870798,1.0,16,9.283639430999756,1cacartpole_v0,ppo,0.00813454351117934,1.0,16,9.283639430999756,2cartpole_v0,ppo,-0.1645460565992597,1.0,16,9.283639430999756,1
cartpole_v0,ppo,-0.018769343294176736,1.0,17,9.297629833221436,2
cartpole_v0,ppo,-0.04643955919146306,1.0,17,9.297629833221436,2
cartpole_v0,ppo,0.015070155931317115,1.0,17,9.297629833221436,1

cartpole_v0,ppo,-0.015760497210417522,1.0,18,9.308624029159546,2
artpole_v0,ppo,-0.009604449416598444,1.0,18,9.308624029159546,2
cartpole_v0,ppo,-0.09210383351015078,1.0,18,9.308624029159546,1
cartpole_v0,ppo,0.1664574389309936,1.0,19,9.321616172790527,1



cartpole_v0,ppo,-0.016507123513796667,1.0,19,9.321616172790527,2
cartpole_v0,ppo,-0.05935669936794954,1.0,19,9.321616172790527,2
cartpole_v0,ppo,-0.0872730927019309,1.0,20,9.334608554840088,2



cartpole_v0,ppo,-0.00791731779190028,1.0,20,9.334608554840088,2

cartpole_v0,ppo,-0.04079948165541092,1.0,21,9.883295059204102,2
cacartpole_v0,ppo,-0.0074466632687988,1.0,21,9.883295059204102,2

cartpole_v0,ppo,-0.09145469569054523,1.0,21,9.883295059204102,2
cartpole_v0,ppo,0.004944919127951157,1.0,21,9.883295059204102,3
cartpole_v0,ppo,-0.08015953875125297,1.0,21,9.884294748306274,2
cartpole_v0,ppo,-0.01859249059677283,1.0,21,9.884294748306274,2
cartpole_v0,ppo,0.17067991331748913,1.0,21,9.884294748306274,1
cartpole_v0,ppo,-0.005119322307317754,1.0,21,9.88529372215271,1
cartpole_v0,ppo,-0.006729778500845001,1.0,21,9.88529372215271,1
cartpole_v0,ppo,-0.01154923505881056,1.0,21,9.886293172836304,2
cartpole_v0,ppo,-0.025623211704357628,1.0,22,9.89828610420227,1
cartpole_v0,ppo,-0.02158375556170054,1.0,22,9.89828610420227,2
cartpole_v0,ppo,-0.008261479536259756,1.0,22,9.899286270141602,1
cartpole_v0,ppo,-0.051780884068065865,1.0,22,9.900285243988037,2
cartpole_v0,ppo,-0.05888556535865243,1.0,23,9.91327953338623,2

cartpole_v0,ppo,-0.19827712013753615,1.0,23,9.91327953338623,1
artpole_v0,ppo,-0.028475439150277615,1.0,23,9.91327953338623,2
cartpole_v0,ppo,0.16731254215805244,1.0,23,9.91427731513977,1
cartpole_v0,ppo,-0.040632644588575406,1.0,23,9.915277004241943,1
cartpole_v0,ppo,0.04643192272987183,1.0,23,9.915277004241943,2
cartpole_v0,ppo,-0.12832255935662967,1.0,23,9.916276216506958,2
cartpole_v0,ppo,-0.11743264299914041,1.0,24,9.925270795822144,2
cartpole_v0,ppo,-0.026321167364763653,1.0,24,9.925270795822144,1
cartpole_v0,ppo,-0.031463751580663495,1.0,24,9.925270795822144,2
cartpole_v0,ppo,-0.08242991668842856,1.0,25,9.939262628555298,1
cartpole_v0,ppo,-0.12993501989823025,1.0,25,9.94026255607605,2ccartpole_v0,ppo,0.10342971867419055,1.0,25,9.94026255607605,2
cartpole_v0,ppo,-0.04124171185905511,1.0,25,9.94026255607605,1
cartpole_v0,ppo,0.10972341348447151,1.0,26,10.475041389465332,1

rtpole_v0,ppo,0.0041266120431628596,1.0,26,10.475041389465332,3
cartpole_v0,ppo,-0.03354429657080498,1.0,26,10.475041389465332,2
cartpole_v0,ppo,0.041752011788909825,1.0,26,10.475041389465332,2
cartpole_v0,ppo,-0.2231059847186418,1.0,26,10.475041389465332,1
cartpole_v0,ppo,-0.0744345155993641,1.0,27,10.486034870147705,2

cartpole_v0,ppo,0.024393335010493622,1.0,27,10.486034870147705,3

cartpole_v0,ppo,0.0031641089993058313,1.0,27,10.486034870147705,3
cartpole_v0,ppo,-0.22366198843800011,1.0,27,10.487034559249878,1
cartpole_v0,ppo,0.04525046380934454,1.0,27,10.487034559249878,2
cartpole_v0,ppo,-0.009841692817230322,1.0,27,10.488035917282104,2
cartpole_v0,ppo,-0.09543808500952121,1.0,27,10.488035917282104,2
cartpole_v0,ppo,-0.15489455109275457,1.0,27,10.489041805267334,2
cartpole_v0,ppo,0.11496595571754994,1.0,28,10.49902868270874,1


cartpole_v0,ppo,0.08036621115153045,1.0,28,10.49902868270874,2

cartpole_v0,ppo,-0.037338366996441254,1.0,28,10.49902868270874,2
cartpole_v0,ppo,0.026071720434957604,1.0,28,10.49902868270874,2
cartpole_v0,ppo,-0.17622817407087765,1.0,29,10.510021924972534,2

rtpole_v0,ppo,0.07275697623107356,1.0,29,10.510021924972534,2
cartpole_v0,ppo,-0.11727185061155289,1.0,29,10.510021924972534,2
cartpole_v0,ppo,-0.03059694850384397,1.0,30,10.520015716552734,2
cartpole_v0,ppo,-0.034278687203010805,1.0,30,10.520015716552734,2cacartpole_v0,ppo,0.031898029353644816,1.0,30,10.521015167236328,cartpole_v0,ppo,-0.03720991940283856,1.0,30,10.521015167236328,3
cartpole_v0,ppo,0.030082831997853603,1.0,30,10.522016525268555,2
cartpole_v0,ppo,-0.2411629707280703,1.0,30,10.522016525268555,1
cartpole_v0,ppo,-0.24968024845121814,1.0,31,11.066742897033691,1

cartpole_v0,ppo,0.02898858935168013,1.0,31,11.066742897033691,2

cartpole_v0,ppo,0.13679636952989743,1.0,31,11.066742897033691,1
cartpole_v0,ppo,0.030000766827519777,1.0,32,11.078736305236816,2

cartpole_v0,ppo,0.019224479174816667,1.0,32,11.078736305236816,2
cartpole_v0,ppo,-0.03903938161834724,1.0,32,11.07973575592041,3
cartpole_v0,ppo,0.027822938082182707,1.0,32,11.07973575592041,2
cartpole_v0,ppo,-0.06621471841013173,1.0,32,11.090728998184204,3
cartpole_v0,ppo,-0.046816065808870454,1.0,33,11.101722955703735,2
cartpole_v0,ppo,0.0036831552034892745,1.0,33,11.101722955703735,2
cartpole_v0,ppo,0.009855158432487217,1.0,33,11.101722955703735,3
cartpole_v0,ppo,-0.008856794051128238,1.0,33,11.101722955703735,2
cartpole_v0,ppo,-0.05355771358372994,1.0,33,11.102721929550171,3
cartpole_v0,ppo,-0.042489091755075724,1.0,33,11.102721929550171,2
cartpole_v0,ppo,-0.008661467523992437,1.0,34,11.118713140487671,2
rtpole_v0,ppo,-0.054247806117161644,1.0,34,11.118713140487671,2
cartpole_v0,ppo,-0.023264628678686523,1.0,34,11.118713140487671,2cartpole_v0,ppo,0.012390875326922523,1.0,34,11.118713140487671,3
cartpole_v0,ppo,-0.099319844381738,1.0,35,11.134703874588013,2

cartpole_v0,ppo,-0.004353611141499018,1.0,35,11.134703874588013,2
cartpole_v0,ppo,-0.046295149601478236,1.0,35,11.134703874588013,2
cartpole_v0,ppo,-0.06990824059594623,1.0,35,11.134703874588013,2
cartpole_v0,ppo,0.018851381871348064,1.0,36,11.68295431137085,2

acartpole_v0,ppo,-0.08167020356086113,1.0,36,11.68295431137085,2cartpole_v0,ppo,0.057666523602553095,1.0,36,11.68295431137085,2
cartpole_v0,ppo,-0.012471634732767146,1.0,36,11.683953523635864,2
cartpole_v0,ppo,-0.008143907502879766,1.0,37,11.69396710395813,2
artpole_v0,ppo,0.0626989427008161,1.0,37,11.69396710395813,2


cartpole_v0,ppo,-0.10403972272685046,1.0,37,11.69396710395813,2
cartpole_v0,ppo,-0.0973446270316629,1.0,37,11.69396710395813,2
cartpole_v0,ppo,0.014462724710632069,1.0,37,11.70594072341919,4
cartpole_v0,ppo,-0.013500452084807778,1.0,38,11.717934370040894,3cartpole_v0,ppo,-0.012421780086114713,1.0,38,11.717934370040894,3
cartpole_v0,ppo,-0.08550572346628853,1.0,38,11.717934370040894,2
cartpole_v0,ppo,-0.02528792561430897,1.0,39,11.727930545806885,2
cartpole_v0,ppo,-0.17740529843355562,1.0,39,11.727930545806885,2

